Open,High,Low,Close
31016.92,31039.06,30998.42,30999.99
31000.0,31051.92,30946.0,31025.64
31025.63,31048.06,31000.73,31048.05
31048.06,31080.0,31007.57,31067.99
31067.99,31080.0,31014.9,31043.75
31043.76,31060.0,31025.0,31044.9
31044.9,31052.0,30995.15,31036.0
31035.99,31055.43,30979.0,30999.55
30999.54,31028.02,30969.45,31011.9
31011.9,31046.0,30951.54,30972.4
30972.4,31011.98,30917.0,30931.05
30931.05,30972.33,30886.0,30964.37
30964.38,31130.0,30944.0,31047.71
31047.72,31064.0,30807.0,30960.29
30960.3,30987.66,30895.85,30933.57
30933.57,30937.18,30867.5,30900.01
30900.01,30923.8,30839.0,30922.01
30922.01,30934.92,30888.5,30902.0
30902.0,30913.31,30666.0,30710.75
30710.75,30777.5,30620.0,30696.84
30696.84,30767.17,30668.5,30753.39
30753.4,30808.49,30730.0,30797.13
30797.13,30822.85,30776.93,30797.24
30797.24,30804.63,30754.79,30803.72
30803.72,30804.88,30770.0,30784.1
30784.1,30822.58,30766.26,30820.01
30820.01,30843.73,30777.0,30806.81
30806.8,30812.91,30760.35,30766.51
30766.52,30843.31,30764.0,30828.34
30828.34,30828.35,30752.0,30762.27
30762.27,30842.64,30753.99,30826.0
30826.0,30833.58,30787.68,30795.93
30795.92,30852.92,30794.05,30840.7
30840.7,30866.0,30820.0,30837.99
30838.0,30859.18,30823.83,30849.73
30849.73,30878.07,30838.0,30868.71
30868.71,30869.41,30820.92,30858.0
30858.0,30858.03,30817.91,30834.86
30834.87,30869.57,30830.0,30854.74
30854.74,30855.0,30794.18,30814.08
30814.08,30832.96,30771.0,30771.01
30771.01,30813.55,30762.0,30810.72
30810.72,30815.0,30781.75,30783.92
30783.91,30783.92,30764.12,30774.25
30774.24,30776.3,30650.47,30743.69
30743.69,30810.34,30735.69,30764.29
30764.29,30775.59,30726.44,30737.87
30737.87,30746.38,30678.0,30680.0
30680.0,30715.0,30593.02,30678.97
30678.98,30678.98,30392.06,30430.21
30430.21,30489.99,30350.0,30434.34
30434.35,30474.46,30355.0,30404.3
30404.31,30436.0,30268.97,30391.99
30392.0,30430.0,30288.0,30321.22
30321.21,30357.9,30221.57,30224.74
30224.73,30380.0,30200.0,30357.31
30357.31,30439.99,30334.01,30401.34
30401.35,30452.0,30385.0,30417.65
30417.65,30422.45,30270.07,30372.09
30372.08,30378.71,30237.35,30356.11
30356.11,30456.72,30333.7,30444.78
30444.79,30474.17,30423.49,30462.6
30462.6,30581.32,30448.91,30570.13
30570.14,30570.14,30489.88,30523.21
30523.22,30591.57,30448.94,30464.5
30464.49,30505.52,30436.22,30505.52
30505.51,30520.52,30470.36,30504.51
30504.5,30531.95,30425.09,30431.95
30431.95,30472.07,30383.83,30468.06
30468.06,30497.72,30460.28,30460.29
30460.28,30490.0,30444.37,30490.0
30489.99,30493.45,30417.63,30469.99
30469.99,30505.01,30440.26,30454.16
30454.16,30461.71,30396.04,30436.92
30436.92,30500.0,30389.96,30499.76
30499.77,30539.13,30482.6,30504.81
30504.8,30531.25,30450.0,30506.05
30506.05,30506.06,30390.0,30413.1
30413.1,30428.42,30327.0,30394.98
30394.99,30479.71,30394.98,30476.71
30476.71,30560.51,30461.51,30486.83
30486.83,30525.54,30458.08,30471.65
30471.66,30515.2,30465.1,30504.27
30504.27,30525.01,30490.84,30490.85
30490.85,30539.65,30485.42,30506.34
30506.34,30514.19,30450.0,30465.4
30465.4,30480.69,30438.26,30480.69
30480.69,30630.0,30480.68,30582.51
30582.5,30649.77,30560.0,30604.36
30604.35,30730.0,30604.35,30692.56
30692.57,30799.56,30688.21,30769.36
30769.36,30857.89,30769.36,30803.19
30803.2,30850.0,30783.58,30808.31
30808.31,31359.78,30808.3,31329.97
31329.98,31500.0,31300.0,31377.97
31377.97,31438.38,31029.01,31069.6
31069.6,31148.42,31064.67,31129.96
31129.97,31273.6,31072.91,31231.64
31231.64,31266.5,31172.36,31198.61
31198.62,31201.34,30701.0,30846.55
30846.55,30887.1,30628.51,30705.12
30705.12,30717.34,30500.0,30600.31
30600.3,30661.35,30571.0,30598.89
30598.9,30601.31,30310.0,30373.47
30373.48,30438.2,30036.87,30042.93
30042.93,30225.23,29888.0,30214.35
30214.34,30275.0,30077.06,30256.8
30256.8,30494.0,30212.17,30407.01
30407.0,30464.13,30292.85,30344.91
30344.9,30352.8,30157.41,30313.99
30313.98,30350.37,30230.0,30237.31
30237.32,30294.86,30205.17,30294.86
30294.85,30340.44,30237.1,30271.76
30271.76,30392.24,30210.0,30378.01
30378.02,30378.02,30268.0,30302.02
30302.02,30339.25,30254.52,30309.88
30309.88,30343.24,30264.76,30292.31
30292.3,30315.17,30250.0,30315.16
30315.16,30345.18,30177.77,30255.13
30255.12,30261.17,30181.78,30224.72
30224.73,30235.82,30167.07,30235.82
30235.81,30267.77,30104.58,30167.3
30167.31,30167.31,29850.45,30052.02
30052.02,30057.3,29882.36,29895.43
29895.42,30011.78,29701.02,29970.0
29970.01,30104.22,29875.22,30052.6
30052.59,30079.53,29962.45,30009.49
30009.49,30119.06,30006.79,30086.0
30085.99,30101.79,30054.74,30089.1
30089.09,30143.4,30072.21,30102.98
30102.98,30165.64,30062.17,30101.7
30101.69,30143.92,30091.58,30135.4
30135.41,30173.37,30091.95,30107.39
30107.39,30125.48,30076.61,30087.81
30087.8,30277.28,30057.2,30201.16
30201.15,30300.0,30184.65,30208.4
30208.4,30240.01,30100.0,30137.43
30137.42,30176.01,30100.0,30117.0
30117.0,30138.89,30088.0,30088.0
30088.01,30126.21,29930.53,30007.4
30007.41,30088.95,29970.0,30042.72
30042.73,30109.0,30027.42,30055.41
30055.41,30155.0,30055.4,30152.2
30152.21,30187.27,30117.42,30138.79
30138.79,30152.82,30088.99,30117.87
30117.87,30168.75,30104.13,30165.88
30165.88,30182.0,30125.22,30171.49
30171.48,30199.0,30100.0,30118.7
30118.7,30182.06,30085.0,30114.46
30114.45,30350.0,30041.05,30203.98
30203.99,30286.85,30127.83,30281.65
30281.65,30388.0,30230.73,30385.39
30385.4,30443.75,30263.97,30333.56
30333.56,30411.5,30263.97,30411.49
30411.49,30425.69,30328.0,30349.17
30349.18,30417.2,30312.45,30390.83
30390.83,30449.0,30316.32,30338.98
30338.98,30392.24,30323.47,30354.85
30354.85,30365.1,30243.2,30286.6
30286.61,30286.61,30186.39,30238.46
30238.47,30249.99,30200.0,30200.01
30200.0,30218.85,30116.0,30166.32
30166.32,30202.46,30135.38,30187.37
30187.37,30250.01,30182.0,30246.2
30246.21,30246.4,30214.16,30221.81
30221.81,30300.0,30221.81,30264.12
30264.12,30340.0,30264.12,30338.57
30338.57,30344.02,30282.35,30289.64
30289.63,30344.85,30283.8,30313.88
30313.87,30320.4,30287.02,30304.08
30304.08,30341.47,30304.07,30334.91
30334.92,30346.06,30285.0,30344.7
30344.7,30344.71,30300.0,30303.99
30304.0,30306.22,30275.0,30286.29
30286.3,30299.68,30257.07,30298.31
30298.31,30304.6,30272.49,30304.58
30304.59,30346.38,30281.3,30305.33
30305.34,30386.81,30298.66,30355.42
30355.42,30358.72,30291.75,30292.71
30292.71,30299.11,30272.35,30274.83
30274.82,30279.19,30229.01,30255.0
30255.0,30261.87,30224.3,30235.89
30235.89,30235.9,30183.39,30224.99
30224.99,30241.16,30190.25,30239.49
30239.5,30254.73,30145.21,30196.45
30196.45,30196.45,30171.17,30176.71
30176.71,30220.05,30170.0,30200.99
30200.98,30205.6,30183.04,30193.36
30193.36,30313.98,30190.19,30266.33
30266.32,30294.93,30250.3,30276.01
30276.02,30280.0,30240.0,30243.52
30243.52,30261.11,30225.17,30248.72
30248.71,30253.52,30235.7,30236.64
30236.63,30236.64,30222.79,30222.8
30222.79,30226.59,30164.0,30196.0
30196.0,30221.81,30156.23,30201.71
30201.72,30210.0,30152.19,30203.21
30203.21,30205.48,30164.41,30171.85
30171.85,30220.09,30171.63,30220.08
30220.08,30239.37,30209.32,30209.32
30209.33,30218.66,30193.49,30215.99
30215.98,30231.17,30201.0,30204.99
30204.99,30210.18,30180.94,30210.17
30210.18,30222.85,30208.0,30208.0
30208.01,30250.13,30208.0,30222.0
30222.0,30318.25,30209.27,30254.57
30254.58,30280.0,30244.99,30252.9
30252.89,30271.33,30242.35,30254.69
30254.69,30254.7,30200.0,30206.31
30206.31,30223.27,30187.5,30201.74
30201.73,30201.89,30044.47,30114.91
30114.92,30133.43,30075.41,30112.0
30112.0,30125.23,30054.06,30111.68
30111.68,30164.15,30097.36,30158.21
30158.22,30194.49,30148.0,30191.91
30191.91,30196.0,30168.94,30180.8
30180.81,30192.0,30166.0,30166.02
30166.01,30225.3,30166.01,30224.5
30224.5,30254.7,30224.5,30254.69
30254.7,30289.99,30214.81,30284.63
30284.63,30312.62,30246.47,30251.98
30251.99,30349.18,30251.98,30336.01
30336.0,30402.98,30336.0,30356.0
30356.0,30358.0,30292.84,30332.26
30332.25,30364.52,30306.59,30308.01
30308.01,30314.0,30266.6,30301.04
30301.05,30306.0,30262.22,30276.26
30276.25,30317.55,30275.48,30287.99
30287.99,30294.93,30279.26,30292.0
30292.0,30297.72,30270.59,30275.35
30275.34,30299.89,30249.65,30276.73
30276.73,30297.11,30254.14,30260.67
30260.67,30260.68,30238.21,30249.03
30249.04,30267.87,30233.79,30254.79
30254.8,30283.5,30233.33,30263.37
30263.37,30270.09,30243.1,30265.0
30265.0,30295.88,30265.0,30286.11
30286.1,30310.0,30280.0,30305.51
30305.51,30305.52,30272.0,30287.99
30287.99,30288.0,30240.0,30276.0
30276.0,30285.01,30257.89,30268.7
30268.7,30295.47,30260.6,30262.89
30262.89,30273.43,30243.67,30272.23
30272.24,30290.0,30262.67,30266.69
30266.7,30287.99,30250.89,30287.32
30287.32,30348.63,30287.31,30329.99
30329.99,30350.0,30300.92,30310.94
30310.94,30310.94,30255.89,30265.14
30265.14,30265.14,30190.0,30235.99
30236.0,30445.52,30235.99,30341.02
30341.02,30391.12,30274.94,30345.77
30345.76,30371.03,30328.89,30349.47
30349.47,30349.74,30290.01,30290.5
30290.5,30315.42,30278.0,30287.99
30287.99,30288.07,30255.05,30260.33
30260.33,30297.71,30260.32,30288.29
30288.3,30302.7,30260.46,30263.98
30263.98,30274.83,30256.71,30258.01
30258.0,30259.6,30204.0,30256.17
30256.18,30264.85,30240.91,30242.42
30242.43,30249.99,30216.37,30219.68
30219.68,30219.68,30115.0,30193.99
30193.99,30212.0,30138.07,30211.65
30211.65,30211.65,30142.0,30153.9
30153.9,30153.91,30061.12,30130.01
30130.01,30199.48,30118.83,30174.0
30174.0,30186.35,30146.73,30162.2
30162.21,30166.97,30127.03,30160.71
30160.71,30170.0,29950.0,30076.36
30076.36,30227.03,30050.01,30090.27
30090.26,30113.74,30037.38,30093.45
30093.44,30137.77,30042.0,30048.8
30048.79,30103.33,30044.17,30102.13
30102.13,30230.0,30090.61,30200.0
30199.99,30240.0,30167.37,30192.0
30192.01,30195.86,30154.37,30156.17
30156.17,30158.67,30119.13,30141.92
30141.92,30160.0,30109.99,30118.07
30118.06,30144.06,30105.91,30114.0
30114.0,30124.01,30082.25,30082.25
30082.25,30119.99,30070.05,30089.78
30089.77,30089.78,30050.29,30089.64
30089.65,30137.81,30088.0,30090.0
30090.0,30121.85,30081.93,30112.1
30112.11,30112.11,30000.02,30097.58
30097.58,30114.0,30070.46,30099.21
30099.22,30188.52,30038.0,30179.35
30179.35,30200.0,30114.0,30140.0
30140.01,30179.78,30140.0,30173.45
30173.46,30229.99,30173.45,30183.45
30183.45,30205.82,30176.34,30189.24
30189.23,30245.9,30180.0,30240.0
30240.0,30285.74,30240.0,30250.06
30250.06,30256.93,30143.21,30161.47
30161.46,30197.22,30158.83,30185.72
30185.72,30333.0,30185.71,30209.7
30209.71,30319.99,30203.77,30273.75
30273.75,30362.0,30200.0,30310.03
30310.02,30316.0,30241.16,30267.43
30267.43,30323.18,30265.49,30312.81
30312.82,30324.86,30241.0,30279.67
30279.68,30379.29,30276.42,30351.18
30351.18,30366.0,30310.49,30331.66
30331.65,30333.18,30260.33,30278.2
30278.19,30350.0,30264.01,30344.87
30344.87,30548.12,30344.87,30529.0
30528.99,30628.23,30490.45,30586.74
30586.74,30840.0,30575.38,30837.4
30837.4,31045.78,30828.0,30898.01
30898.0,30943.14,30765.43,30779.01
30779.01,30799.09,30649.32,30710.0
30710.0,30730.0,30200.0,30302.21
30302.22,30397.04,30190.0,30365.85
30365.85,30372.61,30286.93,30347.37
30347.38,30418.78,30344.0,30376.77
30376.77,30419.26,30337.5,30411.57
30411.57,30508.05,30392.56,30431.68
30431.69,30441.99,30363.29,30419.99
30419.99,30496.46,30400.68,30486.01
30486.0,30600.0,30486.0,30586.26
30586.25,30600.0,30496.41,30502.24
30502.24,30531.83,30456.0,30483.69
30483.7,30495.0,30399.18,30422.0
30421.99,30487.86,30414.61,30476.0
30475.99,30500.0,30470.54,30477.79
30477.78,30480.0,30433.06,30441.19
30441.19,30469.42,30430.88,30462.04
30462.05,30468.5,30440.0,30456.0
30456.01,30550.0,30451.38,30539.97
30539.97,30658.0,30539.97,30634.59
30634.59,30651.78,30542.77,30580.06
30580.05,30580.05,30532.66,30535.38
30535.38,30567.32,30521.0,30542.0
30542.0,30542.0,30492.68,30495.91
30495.92,30508.54,30344.28,30419.79
30419.78,30449.83,30366.81,30449.83
30449.83,30449.83,30375.0,30399.99
30399.99,30419.99,30370.0,30394.94
30394.94,30436.0,30386.99,30434.1
30434.1,30455.01,30377.4,30404.31
30404.31,30411.86,30376.01,30398.12
30398.13,30437.17,30388.56,30433.05
30433.06,30439.3,30390.0,30408.0
30408.0,30494.0,30300.0,30450.0
30450.01,30547.54,30380.0,30510.17
30510.18,30595.0,30483.54,30527.43
30527.43,30813.63,30519.16,30547.02
30547.01,30644.6,30480.83,30596.45
30596.44,30637.5,30506.57,30533.42
30533.42,30693.87,30521.92,30649.3
30649.31,30667.15,30592.77,30649.08
30649.08,30652.54,30545.27,30575.6
30575.59,30575.6,30482.27,30490.0
30490.01,30502.79,30405.0,30480.0
30480.01,30572.0,30460.72,30559.34
30559.34,30582.0,30524.24,30581.99
30582.0,30630.74,30579.0,30584.49
30584.49,30610.0,30550.39,30571.52
30571.52,30578.0,30510.08,30526.23
30526.23,30584.89,30510.01,30570.18
30570.18,30603.37,30539.0,30545.0
30545.0,30587.87,30501.56,30584.57
30584.57,30650.0,30584.56,30643.77
30643.77,30643.78,30601.02,30622.1
30622.1,30630.0,30548.66,30554.67
30554.68,30581.22,30500.76,30509.98
30509.98,30578.11,30508.0,30517.24
30517.24,30559.14,30497.95,30535.92
30535.91,30572.75,30535.91,30572.01
30572.0,30671.38,30572.0,30607.23
30607.24,30634.28,30578.31,30627.02
30627.02,30627.03,30588.11,30588.32
30588.32,30612.0,30565.53,30611.25
30611.26,30635.37,30596.01,30635.36
30635.36,30679.01,30619.04,30634.47
30634.46,30697.21,30612.45,30654.0
30654.01,30787.0,30621.86,30741.29
30741.29,30788.87,30700.53,30720.01
30720.0,30799.09,30713.0,30792.01
30792.0,30849.01,30734.55,30740.0
30740.0,30764.04,30708.0,30714.01
30714.01,30735.83,30665.01,30735.48
30735.48,30758.0,30685.13,30697.99
30697.99,30737.11,30696.11,30724.01
30724.0,30724.01,30688.65,30700.42
30700.43,30701.21,30656.0,30679.99
30679.99,30734.78,30658.74,30731.34
30731.34,30809.13,30708.92,30776.25
30776.25,30833.33,30722.0,30798.0
30798.01,30983.25,30639.0,30721.17
30721.17,30857.29,30627.96,30658.0
30658.01,30735.08,30461.59,30666.33
30666.33,30850.33,30652.0,30732.0
30731.99,30829.44,30728.85,30736.57
30736.57,30808.16,30651.62,30674.92
30674.91,30703.26,30472.0,30524.63
30524.63,30538.44,30422.62,30479.01
30479.01,30526.0,30452.78,30487.03
30487.04,30523.09,30426.15,30445.4
30445.41,30513.24,30424.74,30447.95
30447.94,30512.87,30430.0,30498.47
30498.48,30537.01,30494.82,30521.67
30521.68,30521.68,30257.14,30366.0
30366.0,30366.01,30210.0,30287.47
30287.48,30323.35,30238.28,30300.0
30300.01,30348.0,30293.14,30348.0
30347.99,30356.0,30318.0,30346.87
30346.88,30372.98,30317.85,30356.01
30356.0,30372.53,30343.1,30358.0
30357.99,30371.94,30337.06,30368.68
30368.67,30384.6,30358.0,30375.4
30375.4,30419.99,30370.96,30380.0
30380.0,30433.25,30376.17,30391.33
30391.34,30402.0,30339.62,30353.51
30353.51,30388.16,30316.07,30336.02
30336.02,30397.43,30294.78,30383.78
30383.79,30383.79,30336.77,30370.0
30370.0,30383.02,30320.91,30337.55
30337.55,30350.55,30278.0,30278.88
30278.89,30305.46,30274.0,30298.01
30298.01,30305.13,30251.5,30289.73
30289.72,30320.62,30285.2,30297.33
30297.33,30316.43,30251.0,30312.93
30312.94,30323.37,30285.01,30323.0
30323.01,30369.45,30302.57,30363.61
30363.62,30400.0,30334.74,30383.98
30383.99,30426.91,30383.63,30413.36
30413.35,30413.36,30354.26,30366.02
30366.01,30425.0,30345.05,30412.49
30412.48,30416.56,30384.01,30411.99
30411.99,30537.0,30411.99,30490.84
30490.84,30605.1,30490.83,30576.68
30576.68,30587.72,30529.84,30560.17
30560.16,30637.06,30560.16,30578.84
30578.84,30599.09,30551.9,30577.42
30577.41,30585.82,30541.22,30543.99
30543.99,30580.0,30527.92,30527.93
30527.93,30599.05,30459.91,30520.02
30520.01,30563.38,30506.88,30534.98
30534.97,30689.77,30510.0,30663.43
30663.44,30695.0,30471.66,30554.72
30554.72,30627.18,30554.72,30571.99
30572.0,30819.0,30555.41,30817.0
30817.0,31170.0,30751.26,30917.48
30917.48,30975.0,30816.74,30880.0
30880.0,30910.98,30718.27,30826.46
30826.47,30920.0,30790.0,30888.01
30888.01,31200.0,30865.54,31070.08
31070.08,31479.99,31056.08,31272.05
31272.04,31300.0,31100.02,31255.0
31255.01,31750.0,31245.72,31670.0
31670.01,31804.2,31507.77,31606.01
31606.0,31691.46,31522.0,31562.65
31562.64,31562.65,31282.48,31372.91
31372.92,31390.0,31000.0,31155.78
31155.79,31287.54,31106.69,31254.01
31254.0,31364.67,31223.54,31292.49
31292.49,31332.01,31207.51,31309.17
31309.17,31398.0,31305.27,31369.99
31369.99,31499.99,31367.51,31454.23
31454.23,31492.18,31361.68,31395.99
31395.99,31518.94,31383.32,31444.01
31444.02,31499.46,31333.0,31403.6
31403.6,31436.0,31378.01,31418.88
31418.88,31458.92,31389.14,31389.15
31389.15,31475.75,31384.05,31459.24
31459.25,31630.0,31412.71,31503.27
31503.27,31524.36,31401.64,31460.0
31459.99,31469.0,31416.36,31467.0
31467.0,31467.0,31370.0,31390.53
31390.53,31401.0,31357.14,31372.59
31372.59,31393.99,31350.12,31360.48
31360.48,31385.2,31333.0,31333.0
31333.0,31339.69,31282.62,31291.22
31291.22,31339.35,31244.44,31257.99
31257.99,31258.0,31075.25,31098.74
31098.75,31246.0,31083.95,31225.17
31225.16,31287.85,31217.9,31243.71
31243.7,31243.71,31156.22,31212.77
31212.77,31219.66,31138.95,31187.04
31187.03,31203.42,31145.0,31159.03
31159.03,31175.0,31090.0,31175.0
31175.0,31234.79,31139.0,31225.41
31225.41,31225.41,31178.0,31209.59
31209.58,31219.99,31180.26,31195.63
31195.63,31195.64,31111.0,31126.75
31126.76,31183.0,31077.34,31150.32
31150.32,31280.0,31050.0,31253.43
31253.44,31265.62,31174.55,31209.36
31209.36,31334.0,31192.44,31300.56
31300.57,31360.11,31241.8,31334.78
31334.78,31353.24,31206.64,31240.48
31240.49,31275.5,31162.28,31172.86
31172.86,31252.0,31065.82,31214.0
31213.99,31214.0,30836.87,30926.03
30926.03,30973.97,30648.0,30688.64
30688.63,30770.95,30347.8,30395.99
30395.99,30395.99,30050.0,30091.83
30091.82,30250.0,29900.0,30159.05
30159.06,30178.0,30052.06,30115.17
30115.18,30138.86,29990.14,30022.19
30022.2,30237.6,29985.31,30189.18
30189.19,30276.21,30184.01,30216.09
30216.1,30242.0,30147.48,30241.99
30242.0,30243.99,30201.0,30220.65
30220.66,30256.28,30219.06,30227.6
30227.6,30311.32,30209.76,30303.48
30303.47,30319.03,30201.0,30312.01
30312.0,30312.01,30200.0,30309.03
30309.03,30328.77,30262.92,30328.76
30328.77,30341.16,30286.0,30340.87
30340.87,30390.9,30332.89,30336.45
30336.45,30348.0,30300.04,30300.97
30300.98,30326.97,30288.7,30288.7
30288.71,30307.48,30262.93,30295.17
30295.16,30333.7,30288.46,30292.91
30292.9,30324.0,30290.0,30323.99
30324.0,30324.0,30293.13,30295.99
30295.99,30311.72,30257.45,30264.95
30264.95,30295.44,30259.7,30295.43
30295.44,30313.76,30266.33,30296.75
30296.76,30317.56,30287.8,30311.49
30311.5,30350.0,30303.55,30326.04
30326.05,30366.83,30304.16,30338.0
30338.0,30338.01,30263.25,30318.23
30318.24,30348.01,30316.0,30316.19
30316.2,30340.0,30315.92,30339.99
30339.99,30350.06,30326.07,30350.06
30350.06,30371.67,30342.0,30356.0
30355.99,30361.27,30305.6,30325.43
30325.43,30340.0,30290.07,30305.99
30306.0,30322.66,30304.39,30311.99
30311.99,30365.04,30311.99,30358.01
30358.0,30358.01,30333.24,30351.1
30351.1,30352.83,30300.0,30302.25
30302.25,30327.87,30268.66,30324.99
30324.99,30330.9,30280.0,30288.16
30288.17,30311.86,30281.04,30284.48
30284.48,30310.75,30250.99,30286.51
30286.51,30317.05,30286.51,30303.41
30303.4,30308.0,30256.89,30282.71
30282.72,30295.72,30257.27,30280.01
30280.01,30309.62,30280.0,30309.62
30309.61,30311.21,30261.13,30283.13
30283.12,30305.71,30283.12,30305.7
30305.71,30353.92,30305.7,30321.99
30321.99,30358.18,30321.99,30343.73
30343.73,30343.74,30323.73,30326.47
30326.47,30326.47,30295.0,30304.0
30304.0,30307.86,30290.49,30302.01
30302.01,30302.02,30276.0,30291.83
30291.84,30304.05,30291.83,30302.98
30302.99,30308.26,30281.99,30308.25
30308.26,30318.68,30275.0,30285.42
30285.43,30293.74,30269.96,30289.94
30289.93,30289.94,30275.04,30289.52
30289.52,30307.99,30273.99,30278.0
30277.99,30300.0,30274.97,30299.99
30299.99,30332.01,30299.99,30319.79
30319.78,30324.0,30260.0,30265.0
30264.99,30265.0,30064.29,30115.07
30115.07,30335.0,30105.26,30252.0
30252.0,30261.99,30198.89,30198.89
30198.9,30242.16,30178.01,30188.0
30188.0,30211.56,30149.9,30171.71
30171.72,30179.84,30134.59,30152.25
30152.26,30230.39,30152.25,30218.2
30218.2,30241.34,30202.0,30238.01
30238.01,30256.51,30225.13,30256.51
30256.51,30311.99,30248.0,30258.77
30258.76,30298.75,30250.0,30280.9
30280.89,30283.21,30262.78,30265.22
30265.23,30306.94,30265.22,30302.01
30302.0,30302.01,30275.85,30298.49
30298.5,30319.59,30285.01,30317.35
30317.35,30317.36,30279.99,30303.13
30303.13,30350.0,30277.59,30307.41
30307.41,30313.99,30273.37,30290.0
30290.0,30319.14,30283.23,30303.58
30303.58,30319.0,30296.5,30306.01
30306.01,30340.0,30288.0,30293.77
30293.76,30303.06,30288.0,30293.97
30293.96,30300.0,30273.08,30289.21
30289.2,30313.09,30286.97,30303.93
30303.93,30441.46,30303.93,30403.99
30404.0,30436.86,30340.94,30401.99
30402.0,30432.0,30379.68,30406.15
30406.14,30406.15,30370.0,30379.95
30379.96,30381.88,30320.0,30375.74
30375.74,30401.87,30355.7,30364.17
30364.18,30391.59,30362.57,30384.53
30384.54,30403.13,30372.0,30381.92
30381.93,30394.87,30320.38,30325.99
30325.99,30342.0,30232.0,30276.87
30276.87,30298.71,30240.5,30266.02
30266.03,30267.67,30200.43,30252.93
30252.94,30295.93,30236.0,30263.54
30263.54,30296.84,30263.54,30271.64
30271.64,30314.48,30271.64,30308.07
30308.08,30308.08,30287.31,30292.65
30292.66,30361.0,30263.33,30314.7
30314.7,30344.74,30295.27,30321.03
30321.02,30332.0,30204.83,30209.19
30209.2,30256.0,30122.95,30231.99
30232.0,30312.0,30193.03,30262.98
30262.98,30263.7,30176.03,30213.99
30213.99,30278.85,30190.0,30277.44
30277.44,30336.96,30274.87,30291.05
30291.04,30300.0,30280.07,30288.07
30288.06,30299.73,30256.02,30262.0
30261.99,30289.36,30255.7,30273.13
30273.12,30319.13,30273.12,30312.66
30312.66,30312.66,30295.44,30298.01
30298.01,30314.0,30272.01,30296.44
30296.45,30323.05,30282.0,30294.48
30294.48,30308.35,30264.27,30264.27
30264.28,30276.0,30262.13,30273.98
30273.99,30278.97,30232.06,30275.11
30275.11,30287.23,30263.56,30287.21
30287.22,30287.22,30243.1,30281.0
30281.01,30320.8,30266.16,30320.79
30320.8,30328.0,30258.24,30261.9
30261.9,30276.52,30220.53,30234.0
30233.99,30234.0,30150.0,30182.0
30182.0,30209.99,29965.39,30127.75
30127.74,30183.1,30030.56,30163.93
30163.93,30261.9,30144.39,30212.61
30212.61,30221.19,30160.0,30161.7
30161.7,30172.0,30032.0,30076.12
30076.13,30211.11,30036.35,30206.0
30206.01,30278.1,30160.01,30244.76
30244.77,30307.84,30175.0,30286.64
30286.65,30308.0,30233.66,30254.94
30254.95,30285.18,30230.38,30274.8
30274.81,30291.74,30141.9,30164.34
30164.34,30189.14,30112.99,30174.83
30174.84,30241.03,30150.08,30186.96
30186.96,30190.0,30078.0,30144.01
30144.0,30156.25,29920.0,30128.72
30128.72,30159.99,30003.0,30030.67
30030.67,30060.0,29986.36,30024.22
30024.23,30027.23,29659.2,29802.39
29802.38,29934.0,29754.31,29918.13
29918.12,29924.0,29829.22,29884.39
29884.4,29991.91,29881.41,29934.01
29934.01,29935.68,29905.11,29926.19
29926.19,30096.7,29926.18,30063.99
30063.99,30285.71,30020.01,30242.59
30242.6,30267.82,30157.47,30191.62
30191.62,30214.44,30101.7,30106.74
30106.74,30142.08,30074.54,30127.63
30127.63,30169.23,30123.74,30138.0
30138.01,30185.94,30105.55,30185.94
30185.94,30194.0,30143.36,30168.01
30168.01,30200.42,30145.55,30186.0
30186.01,30239.78,30170.91,30215.84
30215.85,30227.99,30144.58,30155.75
30155.76,30155.76,30100.85,30120.0
30120.0,30148.76,30113.2,30115.73
30115.73,30141.07,30073.96,30073.96
30073.97,30101.46,30040.78,30079.01
30079.01,30118.19,30066.52,30118.19
30118.19,30118.19,30067.32,30069.0
30069.0,30090.5,30040.0,30052.22
30052.23,30097.09,30000.0,30047.12
30047.11,30047.12,29921.54,29988.62
29988.61,30040.39,29969.06,30020.57
30020.57,30029.44,29926.7,29968.13
29968.13,30085.99,29881.0,30060.02
30060.01,30111.68,30017.27,30021.99
30022.0,30039.47,29970.9,30016.11
30016.11,30016.11,29950.01,29956.94
29956.95,29977.59,29908.0,29948.14
29948.13,30029.84,29938.0,29990.65
29990.65,30073.41,29987.36,30029.99
30029.99,30049.19,29810.0,29884.01
29884.0,29918.2,29822.0,29849.56
29849.56,29884.15,29725.24,29784.0
29783.99,29840.0,29675.0,29780.71
29780.72,29869.0,29763.43,29831.99
29831.99,30034.15,29825.0,29940.15
29940.16,29989.87,29817.31,29924.78
29924.77,29930.0,29849.23,29857.99
29858.0,29928.47,29837.83,29912.0
29912.01,29964.99,29894.78,29900.0
29900.01,29925.1,29512.0,29701.2
29701.2,29764.76,29670.87,29722.0
29722.0,29829.42,29700.22,29821.77
29821.76,29923.55,29791.43,29923.54
29923.55,29924.76,29837.18,29904.98
29904.98,29943.79,29767.45,29772.68
29772.67,29809.99,29680.76,29715.99
29715.98,29789.6,29705.16,29727.01
29727.01,29812.0,29690.65,29778.0
29777.99,29834.28,29754.46,29829.81
29829.81,29829.81,29775.11,29800.86
29800.86,29815.58,29760.62,29784.84
29784.84,29825.87,29758.85,29819.68
29819.68,29837.33,29788.0,29836.34
